rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/mute,Mute,"In a Berlin of the future, a mute bartender's search for his missing lady-love takes him deeper and deeper into the city's criminal underbelly.","Visually polished but narratively derivative and overall muddled, Mute is a would-be sci-fi epic whose title serves as an unfortunate guide to how it might be best enjoyed.",NR,"Action & Adventure, Drama, Science Fiction & Fantasy",Duncan Jones,"Duncan Jones, Michael Robert Johnson","Alexander Skarsgård, Paul Rudd, Justin Theroux, Seyneb Saleh, Sam Rockwell",2/23/2018,6/22/2020,126,Netflix,Rotten,21,86,Spilled,46,1529,20,18,68
m/naked_2017,Naked,"Rob Anderson is all set to marry the girl of his dreams, but can't quite get to the altar. He finds himself caught in a time loop, waking up naked in a hotel elevator over and over again.",,NR,"Comedy, Romance",Michael Tiddes,"Marlon Wayans, Rick Alvarez, Cory Koller","Marlon Wayans, Regina Hall, Dennis Haysbert, Eliza Coupe, Scott Foley, Brian McKnight, Loretta Devine, Cory Hardrict, Neil Brown, Jr., Minka Kelly",,8/13/2017,96,Netflix,Rotten,0,8,Spilled,31,567,2,0,8
m/nappily_ever_after,Nappily Ever After,A soulful barber helps a woman piece her life back together after an accident at her hair salon makes her realize she is not living life to the fullest.,"Smart and socially conscious, Nappily Ever After depicts black female empowerment in a fresh way, but the film relies too heavily on romantic comedy tropes.",NR,"Comedy, Drama, Romance",Haifaa Al-Mansour,"Adam Brooks, Cee Marcellus","Sanaa Lathan, Ernie Hudson, Lyriq Bent, Lynn Whitfield, Ricky Whittle, Daria Johns, Camille Guaty, Brittany S. Hall, Terry Serpico, Jen Harper, Danielle Lyn, George Wallace (II), John Salley, RonReaco Lee, Bo Yokely, Audrey Reid Couch, Tracey Bonner, Catherine Dyer, Gabrielle Manning, Maurie A. Chandler",,9/21/2018,,Netflix,Fresh,71,14,Upright,73,347,3,10,4
m/neal_brennan_3_mics,Neal Brennan: 3 Mics,,,NR,"Comedy, Television",Neal Brennan,Neal Brennan,Neal Brennan,,,,Netflix,Fresh,100,7,Upright,80,15,3,7,0
m/next_gen,Next Gen,A rebellious girl and a runaway combat robot unite to stop a madman's technological plan for world domination.,,NR,"Action & Adventure, Animation, Science Fiction & Fantasy",,,,9/7/2018,9/7/2018,104,Netflix,Fresh,80,5,Upright,67,642,1,4,1
m/norm_macdonald_hitlers_dog_gossip_and_trickery,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",,,NR,Comedy,Liz Plonka,,Norm Macdonald,,,60,Netflix,Fresh,100,6,,,,3,6,0
m/oh_hello_on_broadway,"Oh, Hello On Broadway",,,NR,Comedy,Michael John Warren,,"Nick Kroll, John Mulaney",,,,Netflix,Fresh,88,8,Upright,81,105,2,7,1
m/okja,Okja,"For 10 idyllic years, young Mija has been caretaker and constant companion to Okja - a massive animal and an even bigger friend - at her home in the mountains of South Korea. But that changes when family-owned, multinational conglomerate Mirando Corporation takes Okja for themselves and transports her to New York, where an image-obsessed and self-promoting CEO has big plans for Mija's dearest friend. With no particular plan but single-minded in intent, Mija sets out on a rescue mission.",Okja sees Bong Joon-ho continuing to create defiantly eclectic entertainment -- and still hitting more than enough of his narrative targets in the midst of a tricky tonal juggling act.,NR,"Action & Adventure, Drama, Science Fiction & Fantasy",Bong Joon Ho,"Bong Joon Ho, Jon Ronson","Tilda Swinton, Paul Dano, Seo-hyeon Ahn, Byun Hee-bong, Steven Yeun, Lily Collins, Yoon Je-moon, Shirley Henderson, Daniel Henshall, Devon Bostick, Choi Woo-sik, Giancarlo Esposito, Jake Gyllenhaal",6/28/2017,6/30/2017,118,Netflix,Certified-Fresh,86,235,Upright,81,10553,45,203,32
m/on_body_and_soul,On Body and Soul (A Teströl és Lélekröl),"When a man and woman who meet at work begin to know each other, they discover that they have the same dreams at night, and they decide to make them come true.",,NR,"Art House & International, Drama, Romance",Ildikó Enyedi,Ildikó Enyedi,"Alexandra Borbély, Morcsányi Géza, Réka Tenki, Zoltán Schneider, Ervin Nagy, Itala Bekes, Éva Bata, Pál Mácsai, Zsuzsa Járó, Nóra Rainer-Micsinyei",1/5/2018,2/2/2018,116,Netflix,,,,Upright,85,60,12,70,8
m/one_of_us_2017,One of Us,,"Harrowing and heartbreaking, One of Us offers an intimate, revealing glimpse inside a notoriously private community and those who would dare defy it.",NR,Documentary,"Rachel Grady, Heidi Ewing",,,10/20/2017,,,Netflix,Fresh,93,28,Upright,83,474,10,26,2
m/otherhood,Otherhood,"Feeling forgotten on Mother's Day, three best friends drive from the suburbs to New York City to reconnect with their adult sons.",Otherhood wastes its three talented leading actresses on a forgettable dramedy about motherhood that lacks humor and feels forced.,R,"Comedy, Drama",Cindy Chupack,"Cindy Chupack, Mark Andrus","Angela Bassett, Patricia Arquette, Felicity Huffman, Jake Lacy, Jake Hoffman, Sinqua Walls",8/2/2019,8/2/2019,100,Netflix,Rotten,23,26,Spilled,54,195,7,6,20
m/our_souls_at_night,Our Souls at Night,"Addie Moore and Louis Waters, a widow and widower, have lived next door to each other for years. When Addie tries to make a connection with her neighbor, the two begin sleeping in bed together platonically, with the innocent goal of alleviating their shared loneliness. As their relationship deepens, however, they each deal with grief and loss, and a real romance begins to blossom.",Our Souls at Night honors the quiet strength of its source material by offering a simple yet sturdy canvas for two talented veteran leads to bring its story to life.,NR,Drama,Ritesh Batra,"Scott Neustadter, Michael H. Weber","Jane Fonda, Robert Redford, Bruce Dern, Matthias Schoenaerts, Judy Greer, Iain Armitage",9/29/2017,9/30/2017,103,Netflix,Certified-Fresh,88,42,Upright,75,1006,16,37,5
m/outlaw_king,Outlaw King,"After being crowned King of Scotland, legendary warrior Robert the Bruce is forced into exile by the English and leads a band of outlaws to help him reclaim the throne.","Muddy and bloody to a fault, Outlaw King doesn't skimp on the medieval battle scenes, but tends to lose track of the fact-based legend at the heart of its story.",R,"Action & Adventure, Drama",David Mackenzie,"Bathsheba Doran, James MacInnes, David Mackenzie, Mark Bomback, David Harrower","Chris Pine, Aaron Taylor-Johnson, Florence Pugh, Billy Howle, Sam Spruell, Tony Curran, Stephen Dillane, James Cosmo",11/9/2018,11/9/2018,137,Netflix,Fresh,61,148,Upright,67,1451,33,91,57
m/paddleton,Paddleton,An unlikely friendship between two misfit neighbors becomes an unexpected emotional journey when the younger man is diagnosed with terminal cancer.,"It takes its time coming together, but the quietly effective Paddleton pulls off a tricky tonal balancing act, thanks largely to the strengths of its well-chosen leads.",NR,Drama,Alexandre Lehmann,"Mark Duplass, Alexandre Lehmann","Ray Romano, Mark Duplass",,2/22/2019,89,Netflix,Certified-Fresh,90,41,Upright,88,546,10,37,4
m/paradox_2018,PARADOX,Outlaws hide out between heists at an old stagecoach stop.,,NR,Drama,Daryl Hannah,Daryl Hannah,"Neil Young, Lukas Nelson, Micah Nelson, Willie Nelson, Corey McCormick, Anthony LoGerfo, Tato Melgar, Charris Ford, Dulcie Clarkson Ford",3/23/2018,3/23/2018,73,Netflix,Rotten,29,7,Spilled,37,40,3,2,5
m/paris_is_us,Paris Is Us,"Amid a turbulent romance and rising tensions in Paris, a young woman finds herself caught in a dizzying spiral of dreams, memories and what-ifs.",,NR,Drama,Elisabeth Vogler,,"Noémie Schmidt, Grégoire Isvarine, Marie Mottet, Lou Castel",,2/22/2019,84,Netflix,Rotten,43,7,Spilled,41,23,1,3,4
m/patton_oswalt_annihilation,Patton Oswalt: Annihilation,,"A disarmingly perceptive exploration of loss, Patton Oswalt: Annihilation finds the comic deftly balancing his off-beat humor with an profoundly cathartic edge.",NR,Comedy,Bobcat Goldthwait,Patton Oswalt,Patton Oswalt,,,,Netflix,Fresh,100,13,Upright,63,118,6,13,0
m/patton_oswalt_talking_for_clapping,Patton Oswalt: Talking for Clapping,,,NR,"Comedy, Television",,Patton Oswalt,Patton Oswalt,,,,Netflix,Fresh,86,7,,,,3,6,1
m/period_end_of_sentence,Period. End of Sentence.,Indian women fight the stigma surrounding menstruation and begin manufacturing sanitary pads.,,NR,Documentary,Rayka Zehtabchi,,,,2/12/2019,26,Netflix,Fresh,86,7,Upright,88,96,1,6,1
m/pete_davidson_alive_from_new_york,Pete Davidson: Alive From New York,,"Though not without its insights, Alive from New York struggles to find a steady beat.",NR,Comedy,,,Pete Davidson,,,,Netflix,Rotten,40,10,Spilled,59,237,4,4,6
m/point_blank_2019,Point Blank,"Pitted against rival gangs and corrupt cops, an ER nurse and a career criminal must work together to survive the fight of their lives.","Point Blank has its reasonably diverting moments, but high energy and fast-paced action can't disguise this remake's frustratingly middling storytelling.",NR,"Action & Adventure, Mystery & Suspense",Joe Lynch (V),Adam Simon,"Anthony Mackie, Frank Grillo, Marcia Gay Harden, Christian Cooke, Teyonah Parris, Boris McGiver, Carly Tamborski, Ming Wang, Markice Moore, Lea Hutton Beasmore, William C. Ingram, Adam Simon, Harrison Sheckler, Anita Farmer Bergman, Chris Elliott, Daniel R. Hill, Bryan Coffee, Jerry Pope, Jim Gloyd, Rodger Masten, Nik Pajic, Elliott Parrish, William Cross, Kevin E. Murphy, Brian Patrick McCulley, Tyler Craig, John W. Harden, Bret Aaron Knower, Peggy Warner, Zach Kaltenbach, Stephanie Trabel, Laura Dejean, Phineas Clark, Michael Lee Bailey, Jason Marcus Griffith, Richard Doone, Marvin Greene, James Siderits, John E. Brownlee, Mark Angeli, Andrew VanCamp, Steven Schraub, Paul Kulis, Bradley Wier, Kevin W. Shiveley, Shawn Ray Cartel, Anthony Antal, David Pittinger, Keith Moeller, Reeves Bernie, Steven Terry Walker, Gregory M. Knight, Ben Ruskin, Joanne Popolin, Alessandro Ferraris",,7/12/2019,86,Netflix,Rotten,38,34,Spilled,30,133,4,13,21
m/pokemon_the_movie_mewtwo_strikes_back_evolution,Pokémon the Movie: Mewtwo Strikes Back Evolution,Ash and his friends try to thwart Mewtwo's evil plan to destroy the word.,,NR,"Action & Adventure, Animation, Kids & Family","Motonori Sakakibara, Tetsuo Yajima, Kunihiko Yuyama","Aya Takaha, Eiji Umehara",,,3/10/2020,98,Netflix,Rotten,44,9,Spilled,43,125,1,4,5
m/polar_2019,Polar,"The world's top assassin, Duncan Vizla, aka The Black Kaiser, is settling into retirement when his former employer marks him as a liability to the firm. Against his will, he finds himself back in the game going head-to-head with an army of younger, faster, ruthless killers who will stop at nothing to have him silenced.","An action thriller starring Mads Mikkelsen as the world's most dangerous assassin should be terrifically entertaining, but Polar proves it's possible to ruin anything if you try.",NR,"Action & Adventure, Drama",Jonas Åkerlund,Jayson Rothwell,"Mads Mikkelsen, Vanessa Hudgens, Katheryn Winnick, Matt Lucas, Ruby O. Fee, Fei Ren, Anthony Grant (XI), Josh Cruddas, Robert Maillet, Julian Richings, Johnny Knoxville, Richard Dreyfuss",,1/25/2019,118,Netflix,Rotten,19,47,Upright,62,343,9,9,38
m/private_life_2018,Private Life,A couple coping with infertility struggle to keep their marriage going as they navigate through the world of adoption and assisted reproduction.,Private Life uses one couple's bumpy journey to take an affecting look at an easily identifiable - and too rarely dramatized - rite of adult passage.,R,Drama,Tamara Jenkins,Tamara Jenkins,"Kathryn Hahn, Paul Giamatti, Molly Shannon, Kayli Carter, Siobhan Fallon Hogan",10/5/2018,10/5/2018,124,Netflix,Certified-Fresh,94,104,Upright,78,1000,29,98,6
m/psychokinesis,Psychokinesis,A father with newly acquired superpowers sets out to help his estranged daughter before she loses everything.,,NR,"Action & Adventure, Comedy, Science Fiction & Fantasy",Yeon Sang-ho,Yeon Sang-ho,"Ryu Seung-ryong, Shim Eun-kyung, Park Jung-min, Kim Min-jae, Jung Yu-mi",,4/25/2018,101,Netflix,Fresh,80,10,Spilled,58,259,1,8,2
m/quincy,Quincy,"An intimate look at the life of Quincy Jones, a music industry giant and winner of 27 Grammys.","Quincy presents an undeniably entertaining overview of its subject's remarkable life and career, albeit one that may leave some viewers wishing it had dug a little deeper.",NR,Documentary,"Rashida Jones, Alan Hicks","Alan Hicks, Rashida Jones",Quincy Jones,9/21/2018,9/21/2018,124,Netflix,Fresh,82,33,Upright,85,166,11,27,6
m/rajma_chawal,Rajma Chawal,"A father attempts to reconnect with his estranged son through social media, a new world for him.",,NR,"Art House & International, Comedy, Drama, Kids & Family",Leena Yadav,Vivek Anchalia,"Amyra Dastur, Rishi Kapoor, Anirudh Tanwar, Aparshakti Khurana, Sheeba Chaddha",11/30/2018,11/30/2018,117,Netflix,Fresh,60,5,,,,1,3,2
m/rattlesnake,Rattlesnake,"After a mysterious woman saves her daughter's life, a mother must do something unthinkable to repay the stranger.","Carmen Ejogo is stranded in a wasteland both figuratively and literally in this disposable thriller, which lacks the cleverness or specificity to give its thin conceit any bite.",NR,"Drama, Mystery & Suspense",Zak Hilditch,Zak Hilditch,"Carmen Ejogo, Theo Rossi, Emma Greenwell, Apollonia Pratt",,10/25/2019,85,Netflix,Rotten,28,18,Spilled,15,113,3,5,13
m/ravenous_2018,Ravenous (Les affamés),A village in Quebec is terrorized by a flesh-eating plague.,"Uncommonly restrained for a movie about a flesh-eating menace, Ravenous offers a satisfyingly nuanced entry in the crowded zombie apocalypse subgenre.",NR,Horror,Robin Aubert,Robin Aubert,"Marc-Andre Grondin, Monia Chokri, Micheline Lanctôt, Brigitte Poupart, Charlotte St-Martin, Marie-Ginette Guay, Luc Proulx, Édouard Tremblay-Grenier",3/2/2018,3/2/2018,103,Netflix,Fresh,87,31,Upright,60,452,3,27,4
m/ray_romano_right_here_around_the_corner,"Ray Romano: Right Here, Around the Corner",,,NR,Comedy,,Ray Romano,Ray Romano,,,,Netflix,Rotten,57,7,,,,2,4,3
m/ready_to_mingle,Ready to Mingle (Bachelorettes) (Solteras),,,NR,"Comedy, Drama, Romance",Luis Javier M. Henaine,"Luis Javier M. Henaine, Alejandra Olvera Ávila","Cassandra Ciangherotti, Gabriela de la Garza, Mariana Cabrera, Flor Eduarda Gurrola, Irán Castillo, Sophie Alexander-Katz, Diana Bovio, Andrés Almeida, Juan Pablo Medina, Pablo Cruz, Leonardo Daniel, Mar Carrera, Francisco de la Reguera, Lucía Uribe, Tatiana del Real, Dobrina Liubomirova, César Rodríguez, Luis Arrieta, Alexander Leterni, Ricardo Reynaud, Rafael Simón, Ernesto Coronel, Mario Alberto Monroy, J.C. Montes-Roldan, José Grim, Paulina Olvera, Salvador Petrola, José María Bourdillon",,,,Netflix,Rotten,44,9,Spilled,48,23,0,4,5
m/revenger,Revenger,,,NR,"Action & Adventure, Drama",Lee Seung-won,"Bruce Khan, Ahn Seung-hwan","Bruce Khan, Park Hee-soon, Yoon Jin-seo, Kim In-kwon, Kim Na-yeon, Park Cheol-min, Jeon Soo-jin, Kim Jae-hyun, Choi Je-heon",,,,Netflix,Rotten,40,5,Spilled,50,57,0,2,3
m/reversing_roe,Reversing Roe,Filmmakers expose a decades-long political campaign to overturn Roe v. Wade using interviews with abortion rights supporters and opponents.,,NR,Documentary,"Anne Sundberg, Ricki Stern",,,,9/13/2018,99,Netflix,Fresh,88,8,Upright,62,86,4,7,1
m/ricky_gervais_humanity,Ricky Gervais: Humanity,The comic entertains with his first standup routine.,"Ricky Gervais returns to the stage with his characteristic wit and distinct edginess, but the performance verges on cruel when his mockery seemingly overtakes his own Humanity.",NR,Comedy,John L. Spencer,Ricky Gervais,Ricky Gervais,,,73,Netflix,Rotten,47,15,Upright,89,301,10,7,8
m/rim_of_the_world,Rim of the World,"Summer camp has barely begun when aliens suddenly invade the planet. In a campground once teeming with people, four misfit teens are unexpectedly entrusted with a key that carries the secret to stopping the invasion. Without any adults or electronics to help guide the way, it's clear what they must do: band together, conquer their fears and save the world.","Rim of the World is too bland to live up to the 80s teen adventures it references, and too full of clichés to be able to set itself apart from them.",NR,"Action & Adventure, Science Fiction & Fantasy",McG,Zack Stentz,"Jack Gore, Miya Cech, Benjamin ""Lil P-Nut"" Flores Jr., Alessio Scalzotto, Andrew Bachelor, Tony Cavalero, Rudy Mancuso, Carl McDowell, Chris Wylde, David Theune, Punam Patel, Michael Beach, Jason Rogel, Lynn Collins, Annabeth Gish",,5/24/2019,98,Netflix,Rotten,23,13,Spilled,47,296,1,3,10
m/rising_high,Rising High (Betonrausch),"Charting the rise and fall of three corrupt real estate agents who accumulate absurd wealth in no time but fall into a vortex of fraud, greed and drugs.",,NR,"Art House & International, Comedy, Drama",Cüneyt Kaya,Cüneyt Kaya,"David Kross, Frederick Lau, Janina Uhse, Emily Goss, Dejan Bucin, David Haack, Uwe Preuss, Jerry Kwarteng, Heike Hanold-Lynch, Silvina Buchbauer, Alexander Yassin, Jimmy Gutzeit, Úna Lir, Arthur Gropp",,4/18/2020,94,Netflix,Rotten,33,9,Spilled,47,15,4,3,6
m/rodney_king,Rodney King,,,NR,Drama,Spike Lee,,Roger Guenveur Smith,4/28/2017,,,Netflix,Fresh,100,9,Spilled,56,55,5,9,0
m/rolling_thunder_revue_a_bob_dylan_story_by_martin_scorsese,Rolling Thunder Revue: A Bob Dylan Story By Martin Scorsese,Filmmaker Martin Scorsese chronicles the troubled spirit of America in 1975 along with the joyous music that Bob Dylan performed during the fall of that year.,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese lives up to its unwieldy title with a delightfully unorthodox look at a pivotal period in its subject's career.,NR,Documentary,Martin Scorsese,,"Bob Dylan, Allen Ginsberg, Joan Baez",,6/12/2019,142,Netflix,Certified-Fresh,92,88,Upright,79,133,26,81,7
m/roma_2018,Roma,"Cleo is one of two domestic workers who help Antonio and Sofía take care of their four children in 1970s Mexico City. Complications soon arise when Antonio suddenly runs away with his mistress and Cleo finds out that she's pregnant. When Sofía decides to take the kids on vacation, she invites Cleo for a much-needed getaway to clear her mind and bond with the family.","Roma finds writer-director Alfonso Cuarón in complete, enthralling command of his visual craft - and telling the most powerfully personal story of his career.",R,Drama,Alfonso Cuarón,Alfonso Cuarón,"Yalitza Aparicio, Marina de Tavira, Diego Cortina Autrey, Carlos Peralta, Marco Graf, Nancy García García",11/21/2018,12/15/2018,135,Netflix,Certified-Fresh,96,387,Upright,72,5521,56,370,17
m/rory_scovel_tries_stand_up_for_the_first_time,Rory Scovel Tries Stand-up For The First Time,,,NR,Comedy,Scott Moran,,"Rory Scovel, Jack White",,,66,Netflix,Fresh,89,9,,,,4,8,1
m/roxanne_roxanne,Roxanne Roxanne,"The most feared battle emcee in the early 1980s in Queens, New York, was a fierce teenager from the Queensbridge projects. At the age of 14, Roxanne Shanté was well on her way to becoming a hip-hop legend, as she hustled to provide for her family while defending herself from the dangers of the street.",Roxanne Roxanne belatedly honors its subject with a gripping character-driven biopic that serves as a primer for a trailblazing career while telling an often tragic story.,NR,Drama,Michael Larnell,Michael Larnell,"Chanté Adams, Nia Long, Mahershala Ali, Elvis Nolasco, Kevin Phillips, Shenell Edmonds, Adam Horovitz",,3/23/2018,98,Netflix,Fresh,70,30,Upright,62,220,10,21,9
m/sand_castle_2017,Sand Castle,An inexperienced American private discovers the true cost of war when his unit is sent on a dangerous mission to repair a water pumping station in a rural Iraqi village.,,NR,Drama,Fernando Coimbra,Chris Roessner,"Nicholas Hoult, Henry Cavill, Glen Powell, Beau Knapp, Logan Marshall-Green, Neil Brown, Jr., Parker Sawyers, Sam Spruell, Sammy Sheik, Tommy Flanagan",4/21/2017,5/23/2017,113,Netflix,Rotten,47,17,Spilled,44,589,3,8,9
m/sandy_wexler,Sandy Wexler,"Sandy Wexler (Adam Sandler) is a talent manager working in Los Angeles in the 1990s who diligently represents a group of eccentric clients on the fringes of show business. His single-minded devotion is put to the test when he falls in love with his newest client, Courtney Clarke (Jennifer Hudson), a tremendously talented singer whom he discovers at an amusement park.",Sandy Wexler marks a mild improvement from the Adam Sandler vehicles immediately preceding it -- which in no way serves as an endorsement for non-hardcore fans.,NR,Comedy,Steven Brill,"Paul Sado, Dan Bulla, Adam Sandler","Adam Sandler, Jennifer Hudson, Kevin James, Terry Crews, Lamorne Morris, Nick Swardson, Rob Schneider, Aaron Neville, Arsenio Hall, Colin Quinn",,4/14/2017,130,Netflix,Rotten,27,22,Spilled,39,911,6,6,16
m/sarah_silverman_a_speck_of_dust,Sarah Silverman: A Speck of Dust,,"Led by a natural, effortless and extremely funny performance, Sarah Silverman delivers a special full of excellent jokes.",NR,Comedy,Liam Lynch,,Sarah Silverman,5/30/2017,,,Netflix,Fresh,100,10,Spilled,49,97,5,10,0
m/saving_capitalism,Saving Capitalism,,,NR,Documentary,Jacob Kornbluth,,Robert Reich,11/21/2017,,,Netflix,Fresh,100,5,Upright,64,101,1,5,0
m/school_life_2020,School Life (La vie scolaire),A new vice principal at a Parisian middle school tries to help a disillusioned student.,,NR,"Comedy, Drama","Grand Corps Malade, Mehdi Idir","Grand Corps Malade, Mehdi Idir","Zita Hanrot, Alban Ivanov, Liam Pierron, Soufiane Guerrab, Moussa Mansaly, Antoine Reinartz, Redouane Bougheraba, Hocine Mokando, Gaspard Gevin Hié, Moryfère Camara, Bakary Diombera, Adèle Galloy",,4/11/2020,111,Netflix,Fresh,89,9,Upright,76,17,2,8,1
m/see_you_yesterday,See You Yesterday,"Two teenage science prodigies spend every spare minute working on their latest homemade invention: backpacks that enable time travel. When one of their older brothers is killed, they put their unfinished project to the test to save him.",See You Yesterday marries a novel sci-fi premise with urgent social relevance and forges something excitedly new from the union -- providing an impressive showcase for star Eden Duncan-Smith and debut writer-director Stefon Bristol.,NR,"Action & Adventure, Drama, Science Fiction & Fantasy",Stefon Bristol,"Stefon Bristol, Fredrica Bailey","Eden Duncan-Smith, Danté Crichlow, Marsha Stephanie Blake, Brian 'Stro' Bradley, Johnathan Nieves, Wavyy Jonez, Myra Lucretia-Taylor, Ronn Bobb-Semple, Frank Harts",,5/17/2019,86,Netflix,Certified-Fresh,95,39,Spilled,37,250,8,37,2
m/seeing_allred,Seeing Allred,Women's rights attorney Gloria Allred takes on two of the biggest adversaries of her career -- Bill Cosby and Donald Trump -- as sexual violence allegations grip the nation and keep her in the spotlight.,,NR,Documentary,"Sophie Sartain, Roberta Grossman",,Gloria Allred,2/9/2018,2/9/2018,96,Netflix,Fresh,100,15,Upright,76,145,7,15,0
m/sergio_2020,Sergio,"United Nations diplomat Sérgio Vieira de Mello must fight for his life when a bomb blast in Baghdad, Iraq, cause the walls to come crashing down.","While the real-life story that inspired Sergio is certainly worthy of a biopic, its misguided approach to its noble subject adds up to a disappointingly shallow drama.",R,Drama,Greg Barker,Craig Borten,"Wagner Moura, Ana de Armas, Garret Dillahunt, Clemens Schick, Will Dalton, Bradley Whitford, Brian F. O'Byrne",4/17/2020,4/18/2020,118,Netflix,Rotten,43,46,Spilled,51,168,14,20,26
m/set_it_up,Set It Up,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,"Set It Up follows the long-established outlines of the rom-com template -- and in the process, proves there's still substantial pleasure to be wrought from familiar formulas.",NR,"Comedy, Romance",Claire Scanlon,Katie Silberman,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Pete Davidson, Tituss Burgess, Jon Rudnitsky, Meredith Hagner, Wai Ching Ho, Jacqueline Honulik, Noah Robbins, Shyrley Rodriguez, Doris McCarthy, Jake Robinson, Evan Parke, Faith Logan, Aaron Costa Ganis, Jeff Hiller, Anna Suzuki, Stephanie Hsu",6/15/2018,6/15/2018,105,Netflix,Certified-Fresh,92,59,Upright,68,1302,14,54,5
m/sextuplets,Sextuplets,"When a father-to-be learns he's a sextuplet, he sets off on a journey to meet his family.","Lazy, messy, and deeply unfunny, Sextuplets is the latest misfire from the collaborative duo of Marlon Wayans and Michael Tiddes.",NR,Comedy,Michael Tiddes,"Mike Glock, Rick Alvarez, Marlon Wayans","Marlon Wayans, Bresha Webb, Michael Ian Black, Glynn Turman, Molly Shannon, Debbi Morgan",,8/16/2019,99,Netflix,Rotten,14,14,Spilled,36,50,4,2,12
m/shimmer_lake,Shimmer Lake,"A small-town sheriff tracks three bank robbery suspects, one of whom happens to be his brother.",,NR,"Drama, Mystery & Suspense",Oren Uziel,Oren Uziel,"Benjamin Walker, Rainn Wilson, Stephanie Sigman, Wyatt Russell, Rob Corddry, Adam Pally, Ron Livingston, John Michael Higgins",6/9/2017,6/9/2017,87,Netflix,Fresh,60,10,Spilled,58,509,1,6,4
m/shirkers,Shirkers,"In 1992 teenager Sandi Tan shoots Singapore's first road movie with her enigmatic American mentor, Georges, who then absconded with all of the footage. The 16 mm film is recovered 20 years later, sending Tan, who is now a novelist living in Los Angeles, on a personal odyssey in search of Georges' footprints.","Shirkers uses one woman's interrogation of a pivotal personal disappointment to offer affecting observations on creativity, lost opportunity, and coming to terms with the past.",NR,Documentary,Sandi Tan,,Jasmine Kin Kia Ng,10/26/2018,10/26/2018,96,Netflix,Certified-Fresh,100,66,Upright,78,407,19,66,0
m/sierra_burgess_is_a_loser,Sierra Burgess Is a Loser,A case of mistaken identity leads to an unexpected romance when a teen joins forces with a popular student to win the heart of her high school crush.,"Sierra Burgess Is a Loser, but her movie's okay - largely thanks to Shannon Purser's work in the title role, which is strong enough to counter an uneven narrative.",PG-13,Comedy,Ian Samuels,Lindsey Beer,"Shannon Purser, Kristine Froseth, Chrissy Metz, Lea Thompson, Noah Centineo, Alan Ruck, R.J. Cyler",9/7/2018,9/8/2018,105,Netflix,Fresh,61,38,Spilled,30,1361,11,23,15
m/sky_ladder_the_art_of_cai_guo_qiang_2016,Sky Ladder: The Art of Cai Guo-Qiang,"The Sky Ladder is a 1,650-foot ladder of fire climbing into the skies above artist Cai Guo-Qiang's hometown. Creating ambitious signature pieces on the largest imaginable scales, Cai's electrifying work often transcends physical permanence while burning its philosophies into the audience members' minds. Told through the artist's own words and those of family, friends and observers, the film tracks Cai's meteoric rise and examines why he engineers artworks that loom as far as the eye can see.",,NR,Documentary,Kevin Macdonald,,"Cai Guo-Qiang, Ian Buruma, Wen-You Cai, Wenhao Cai, Ben Davis",10/14/2016,5/23/2017,76,Netflix,Fresh,100,24,Upright,83,287,10,24,0
m/small_crimes,Small Crimes,A disgraced former cop is released after serving a six-year prison sentence for attempted murder. He returns home looking for redemption but winds up trapped in the mess he left behind.,,NR,"Drama, Mystery & Suspense",E.L. Katz,"E.L. Katz, Macon Blair","Nikolaj Coster-Waldau, Jacki Weaver, Robert Forster, Gary Cole, Molly Parker, Macon Blair, Pat Healy, Larry Fessenden, Michael Kinney",,5/6/2017,95,Netflix,Rotten,59,17,Spilled,30,283,4,10,7
m/someone_great,Someone Great,"Dumped by her long-term boyfriend, a music journalist recruits her two best friends for one last outrageous adventure in New York City before she moves to San Francisco.","What Someone Great lacks in originality it makes up for in relatability and charm, thanks in large part to the undeniable chemistry between its talented leads.",R,"Comedy, Romance",Jennifer Kaytin Robinson,Jennifer Kaytin Robinson,"Gina Rodriguez, Brittany Snow, DeWanda Wise, Faith Logan, LaKeith Stanfield, Rosario Dawson",,4/19/2019,92,Netflix,Certified-Fresh,82,51,Upright,64,571,14,42,9
m/special_correspondents,Special Correspondents,Two radio journalists concoct a scheme to fake their kidnappings in South America.,"Feeble writing and two-dimensional characters make Special Correspondents an unsuccessful, embarrassing endeavor for creator Ricky Gervais.",NR,Comedy,Ricky Gervais,Ricky Gervais,"Ricky Gervais, Eric Bana, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raul Castillo, Benjamin Bratt, Meghan Heffern, Alison Brooks",,5/23/2017,101,Netflix,Rotten,17,36,Spilled,29,899,15,6,30
