rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/toy,The Toy,"Unemployed journalist Jack Brown (Richard Pryor) is attempting to make ends meet as the night janitor in a ritzy department store owned by Louisiana millionaire U.S. Bates (Jackie Gleason). On his annual visit to his father's store, Bates' pampered son, Eric (Scott Schwartz), is told he can choose one item in the toy department. To everyone's horror, he chooses Jack. Paid handsomely to spend one week with the troublesome kid, Jack soon discovers the roots of Eric's bad behavior.",,PG,Comedy,Richard Donner,Carol Sobieski,"Richard Pryor, Jackie Gleason, Ned Beatty, Scott Schwartz, Teresa Ganzel, Wilfrid Hyde-White, Annazette Chase, Tony King, Don Hood, Karen Leslie-Lyttle, Virginia Capers, B.J. Hopper, Linda McCann, Ray Spruell, Stocker Fontelieu, Stuart Baker-Bergen, Harold G. Herthum, Elbert Andre Patrick, Orwin Harvey, Jim Clancy, Davis Hotard, Debra Cole, Marilyn Taylor Gleason, Steve Kahan, Stephen Kahan, Robert M. Stevens, Paul Tuerpé, Louis Weinberg, Lucy Campbell Rowland, Robert Cherry, John R. Wilson, Robert Costley, Robert Earle, Juan Coleman, Valerian Smith, Annie McGuire, Beverly Tagge, George Howard, Helen Howard, Bill Holliday, J.D. Martin, James Roddy, Delana Renay Cole, Lewis Baker, LaMonica Matthews, Bruce Langley, Dawnis Kaye Smith",12/10/1982,4/16/2012,99,Sony Pictures Entertainment,Rotten,9,11,Spilled,53,16458,1,1,10
m/true_believer,True Believer,"Jaded lawyer Eddie Dodd (James Woods), a well-regarded activist in the 1960s whose moment has long passed, now smokes marijuana and defends drug dealers who pay in cash. Recent law graduate Roger Baron (Robert Downey Jr.) becomes Dodd's apprentice, hoping to learn from him. When an agitated mother walks in insisting her son is innocent of the murder he was jailed for eight years ago, idealistic Roger prods Eddie to take the case, and the pair uncovers a huge conspiracy that endangers them both.","A compelling mystery, social themes, and powerful performances from a pair of well-matched leads make True Believer a legal thriller that definitely passes the bar.",R,"Drama, Mystery & Suspense",Joseph Ruben,"Lawrence Lasker, Walter F. Parkes, Wesley Strick","James Woods, Yuji Okumoto, Robert Downey Jr., Margaret Colin, Kurtwood Smith, Tom Bower, Miguel Fernandes, Charles Hallahan, Sully Diaz, Misan Kim, John Snyder, Luis Guzman, Graham Beckel, Tony Haney, Joel Polis, Will Marchetti, Maureen McVerry, Abigail Van Alyn, Karen Rea, Deborah Offner, Thomas Wagner, Richard Fancy, Kurt Fuller, Ginger Chung, Thelton E. Henderson, Gerry Bamman, Cab Covay, Tony Abatemarco, Kenneth Grantham, Ralph Peduto, Margot Rose, Jan Schultz, Ken Grantham, George Maguire (II), David Espinoza, George Jenesky, Sean O'Brien Teague, Cully Fredricksen, Taylor Gilbert, Peter Anthony Jacobs, Stu Klitsner, David Booth, Peter Fitzsimmons, Jarrett Sullivan, Michael Stone, Stu Klitsher, Mike Stone, Charles Dean, Gustave Johnson",1/1/1989,11/1/2012,103,Sony Pictures Home Entertainment,Fresh,95,22,Upright,63,2646,5,21,1
m/truth_2015,Truth,"Controversy surrounds CBS anchor Dan Rather (Robert Redford) and ""60 Minutes"" producer Mary Mapes (Cate Blanchett) after the network broadcasts a report about President George W. Bush and his military service.",Truth's terrific cast and compelling message are often enough to overcome its occasionally didactic and facile dramatization of a nuanced real-life tale.,R,Drama,James Vanderbilt,James Vanderbilt,"Robert Redford, Cate Blanchett, Topher Grace, Elisabeth Moss, Dennis Quaid, Bruce Greenwood, David Lyons, Toni French, John Benjamin Hickey, Rachael Blake, Martin Sacks, Nicholas Hope, Steve Bastoni, Suzie Steen, Natalie Saleeba, Aaron Glenane, Brandon McClelland, Stacy Keach, Dermot Mulroney, Noni Hazlehurst, Connor Burke, Felix Williamson, Helmut Bakaitis, Lewis Fitz-Gerald, Philip Quast, Elizabeth Nabben, Matt Ruscic, Jo Turner, Gael Ballantyne, Tim McCunn, Patrick St. Esprit, Chris Mulkey, Louis Herthum, Rose Riley, Christopher Stollery, Tom O'Sullivan, Adam Saunders, Nancy Denis, Eliza Logan, Marcus Johnson, Valerie Bader, Gareth Hamilton-Foster",10/16/2015,9/30/2016,121,Sony Pictures,Fresh,63,178,Upright,62,7922,40,112,66
m/truth_or_consequences_nm,"Truth or Consequences, N.M.","Raymond (Vincent Gallo) is finally on parole after taking the fall on a drug charge for crime lord Tony (Rod Steiger). Raymond expects a big cash reward from Tony, but the mobster does little to show his gratitude. Raymond vows revenge, so he and his buddies Curtis (Kiefer Sutherland) and Marcus (Mykelti Williamson) decide to steal Tony's narcotics supply. When the job goes bad, the crooks flee to the desert, where they abduct some yuppies, with both the police and Tony's thugs close behind.",,R,"Action & Adventure, Drama, Mystery & Suspense",Kiefer Sutherland,Brad Mirman,"Vincent Gallo, Mykelti Williamson, Kiefer Sutherland, Kevin Pollak, Kim Dickens, Grace Phillips, Rick Rossovich, John C. McGinley, Max Perlich, Rod Steiger, Martin Sheen, James McDaniel, Scott Christopher, Steve O'Neill, Marshall Bell, Richard Clark, Mark Lonow, Jason Rodriguez, Jim Wilkey, Craig Cliver, Robert Peters, Craig Clyde, Joan Robinson, Colin Patrick Lynch, Peter Iacangelo, James Verbois, Tim Parati, DonRe Sampson, Bill McIntosh, Perry Barndt, John Brimley, Bob Jaurgui, Maurice Dunster, Dennis Bridwell, Richard Slaughter, Don Shanks, Chris Howell, Craig Hosking, Dan Rudert, Manny Rodriguez",5/2/1997,4/9/2013,106,Sony Pictures Home Entertainment,Rotten,38,16,Spilled,46,4270,3,6,10
m/twelve,12,"Jurors (Sergei Makovetsky, Sergey Garmash, Aleksei Petrenko) from a fragmented Russian society must decide the fate of a Chechen teenager on trial for killing his stepfather, a soldier in the Russian army. Among those who must somehow pass judgment are a taxi driver, an entertainer, a corporate executive and a subway worker.","Loosely based on 1957's 12 Angry Men, Nikita Mikhalkov's superbly acted 12 is clever and gripping like its predecessor, but with a distinctly Russian feel.",PG-13,"Art House & International, Drama, Mystery & Suspense",Nikita Mikhalkov,"Nikita Mikhalkov, Vladimir Moiseenko, Alexander Novostky, Aleksandr Novototskiy","Sergey Makovetskiy, Sergey Garmash, Alexei Petrenko, Yuriy Stoyanov, Yury Stoyanov, Sergei Gazarov, Nikita Mikhalkov, Mikhail Efremov, Valentin Gaft, Oleksii Gorbunov, Viktor Verzhbitskiy, Roman Madyanov, Aleksander Adabashian, William Gaft, Sergey Artsibashev, Apti Magamaev",9/7/2007,4/16/2012,153,Sony Pictures Classics,Certified-Fresh,77,60,Upright,84,47352,24,46,14
m/twentieth_century,Twentieth Century,"When down-on-his-luck Broadway impresario Oscar Jaffe (John Barrymore) meets his discovery and former flame, Lily Garland (Carole Lombard), on the glamorous 20th Century Limited train between Chicago and New York, he uses every scheme at his disposal to win the movie star back both professionally and romantically. However, Lily, along with her new beau, George (Ralph Forbes), and Jaffe's rival producer, Max Jacobs (Charles Levison), who hired Lily to star in his latest play, have other plans.",,NR,"Classics, Comedy, Romance",Howard Hawks,"Ben Hecht, Charles MacArthur","John Barrymore, Carole Lombard, Roscoe Karns, Walter Connolly, Ralph Forbes, Dale Fuller, Etienne Girardot, Herman Bing, Lee Kohlmar, Billie Seward, James P. Burtis, Charles Lane, Mary Jo Matthews, Edward Gargan, Edgar Kennedy, Gigi Parrish, Fred Kelsey, Clifford Thompson, Pat Flaherty, Nick Copeland, Snow Flake, Sherry Hall, Howard Hickman, James Burke, Clarence Geldert, Lillian West, Fred 'Snowflake' Toones, Gaylord ""Steve"" Pendleton, King Mojave, Eddy Chandler, Ted Offenbecker, Harry Semels, Lynton Brent, George H. Reed, Anita Brown, Irene Thompson, George Offerman Jr., Buddy Williams",5/11/1934,4/19/2016,91,Sony Pictures Entertainment,Fresh,86,28,Upright,76,1496,2,24,4
m/twenty_bucks,Twenty Bucks,"Lost and found at a Minneapolis cash machine, a $20 bill goes round and round town.",,R,"Comedy, Drama",Keva Rosenfeld,,"Linda Hunt, Brendan Fraser, Gladys Knight, Elisabeth Shue, David Rasche, George Morfogen, Sam Jenkins, Steve Buscemi, Concetta Tomei, Melora Walters, Christopher Lloyd, Kamau Holloway, William H. Macy, Diane Baker, Matt Frewer, Spalding Gray, Nina Siemaszko",1/1/1993,9/10/2015,90,Sony Pictures Home Entertainment,Fresh,75,8,Upright,63,2282,2,6,2
m/u_turn_1997,U-Turn,"A two-bit criminal (Sean Penn) meets an attractive woman (Jennifer Lopez) and her spouse (Nick Nolte), each of whom wants him to murder the other.","U-Turn is a lurid, stylish lark that boasts striking moments but lacks the focus and weight of Oliver Stone best work.",R,"Action & Adventure, Comedy, Drama, Mystery & Suspense",Oliver Stone,John Ridley,"Sean Penn, Nick Nolte, Jennifer Lopez, Powers Boothe, Claire Danes, Joaquin Phoenix, Billy Bob Thornton, Jon Voight, Abraham Benrubi, Julie Hagerty, Valery Nikolaev, Ilia Volokh, Aida Linares, Laurie Metcalf, Liv Tyler, Bo Hopkins, Richard Rutowski, Sean Stone, Brent Briscoe, Annie Mei-Ling Tien, Sheri Foster",10/3/1997,4/25/2011,125,Sony Pictures Home Entertainment,Fresh,61,51,Upright,62,31365,15,31,20
m/ugly_truth,The Ugly Truth,"Abby Richter (Katherine Heigl) is a lovelorn TV producer who, despite a long and arduous search for the perfect mate, is hopelessly single. The battle of the sexes heats up when her employers team her up with Mike Chadway (Gerard Butler), an opinionated TV celebrity who plans to put Abby through the wringer to prove his own theories about what makes men and women tick.","Despite the best efforts of Butler and Heigl, The Ugly Truth suffers from a weak script that relies on romantic comedy formula, with little charm or comedic payoff.",R,"Comedy, Romance",Robert Luketic,"Karen McCullah Lutz, Nicole Eastman, Kirsten Smith","Katherine Heigl, Gerard Butler, Eric Winter, John Michael Higgins, Cheryl Hines, Bree Turner, Nick Searcy, Jesse D. Goins, Noah Matthews, Bonnie Somerville, John Sloman, Yvette Nicole Brown, Nathan Corddry, Allen Maldonado, Dan Callahan, Tess Parker, Arielle Vandenberg, Kevin Connolly, Rocco DiSpirito, Valente Rodriguez, Jamison Yang, Blake Robbins, Austin Winsberg, Tom Virtue, Adam Harrington, J. Claude Deering, Alexis Krause, Craig Ferguson, Caleb De Oliveira, Jade Marx, Lenny Schmidt, Mimi Michaels, Donnie Smith, Kate Mulligan, Earl Carroll, Marc D. Wilson, Nathan Potter, Jeff Newburg, Ryan Surratt, Vicki Lewis, David Lowe, Yolanda Pecoraro, Brooke Stone, Stephanie Mace",7/24/2009,4/16/2012,95,Sony/Columbia Pictures,Rotten,14,174,Upright,60,1399310,48,24,150
m/under_suspicion_1991,Under Suspicion,"In the late 1950s, British police officer Tony Aaron (Liam Neeson) resigns from the force after sleeping with Hazel (Maggie O'Neill), wife of the man whose house he was supposed to guard. In his new job as a fake private investigator, he helps couples get divorces by photographing Hazel having ""affairs"" with the husband. When she is murdered during a job, Tony begins having an affair with the dead man's mistress, Angeline (Laura San Giacomo), while trying to prove his innocence.",,R,"Art House & International, Drama, Mystery & Suspense",Simon Moore,Simon Moore,"Liam Neeson, Laura San Giacomo, Alphonsia Emmanuel, Kenneth Cranham, Maggie O'Neill, Alan Talbot, Malcolm Storry, Martin Grace, Kevin Moore, Stephen Oxley, Colin Dudley, Mike Fenton, Richard Graham, Alison Ruffelle, Michael Almaz, Victoria Alcock, Tony Hughes, Pamela Sholto, Stephen Moore, Alan Stocks, Nicolette McKenzie, Tommy Wright, Lee Whitlock, Alex Norton, Noel Coleman, Kenneth Hadley, Danny Schiller, Joanna Brookes, Andrew Dunford, Roy Sampson, P.J. Davidson, Steve Murray, Christopher Whittingham, Terry John, Max Cane, Gordon Salkilld, Christopher Gunning",6/1/1991,9/2/2003,99,Sony Pictures Home Entertainment,Rotten,25,8,Spilled,58,1252,1,2,6
m/under_the_yum_yum_tree,Under the Yum Yum Tree,"Libidinous Hogan (Jack Lemmon) is a landlord who prefers to rent his rooms to attractive single females. Hogan is instantly smitten with a pretty new tenant named Robin (Carol Lynley), but realizes that he'll have to contend with Robin's boyfriend, David (Dean Jones), if he's to attain the object of his desire. He gets his opportunity when he learns that the couple's living arrangement is a pre-marital experiment to see if they would be compatible as partners when sex is out of the equation.",,NR,"Classics, Comedy, Romance",David Swift,"David Swift, Lawrence Roman, Frank de Vol","Jack Lemmon, Carol Lynley, Dean Jones, Edie Adams, Imogene Coca, Paul Lynde, Robert Lansing, James Millhollin, Pamela Curran, Asa Maynor, Jane Wald, Bill Bixby, Vera Stough, Bill Erwin, Maryesther Denver, Erskine Johnson, Army Archerd, Lyn Edgington, Patty Joy Harmon, Phil Arnold, Almira Sessions, Gary Waynesmith, Irene Tsu, Gloria Calomee, Cliff Carnell, Matty Jordan, John Indrisano, Laurie Sibbald, Jerry Antes",10/23/1963,4/9/2013,110,Sony Pictures Entertainment,Rotten,17,6,Spilled,58,426,2,1,5
m/underworld,Underworld,"Under cover of night, vampires engage in an age-old battle with their sworn enemies, the Lycans, a clan of violent werewolves. Selene (Kate Beckinsale), a vampire orphaned in the wake of a bloody Lycan attack, works for the vampire clan as a trained killer. When the Lycans take a mysterious interest in Michael Corvin (Scott Speedman), an exceptional mortal doctor, Selene struggles to save him from Lucian (Michael Sheen), a ruthless Lycan leader hellbent on ending the vampire bloodline.","Though stylish to look at, Underworld is tedious and derivative.",R,"Action & Adventure, Horror, Science Fiction & Fantasy",Len Wiseman,"Danny McBride (IV), Len Wiseman, Kevin Grevioux","Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly, Bill Nighy, Erwin Leder, Sophia Myles, Robby Gee, Robbie Gee, Wentworth Miller, Kevin Grevioux, Richard Cetrone, Zita Görög, Dennis J. Kozeluh, Scott McElroy, Todd Schneider, Sandor Bolla, Hank Amos, Zsuzsa Barsi, Rich Cetrone, Mike Mukatis, Sándor Boros, János Oláh, Andreas Patton, Danny McBride (IV), Jazmin Damak, Atilla Pinke, Judit Kuchta, Vanessa Nagy, Ildiko Kovacs, Brian Steele, Kurt Carley",9/19/2003,4/16/2012,121,Sony Screen Gems,Rotten,31,162,Upright,79,495941,37,50,112
m/underworld_evolution,Underworld: Evolution,"Seductive vampire Selene (Kate Beckinsale) and renegade werewolf Michael (Scott Speedman) love one another, but find themselves abhorred by the members of their own clans. Seeking clues that might provide a key to healing the rift between their species, they are hounded by Marcus (Tony Curran), an ancient creature obsessed with perpetuating the war between them. Continually beset by enemies from both sides, the lovers explore their pasts as they seek their destiny.","A visual and aural assault on the senses, this vampire-werewolf sequel makes a lot of noise and features a heavy-handed, overly convoluted story.",R,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",Len Wiseman,,"Kate Beckinsale, Scott Speedman, Tony Curran, Derek Jacobi, Bill Nighy, Steven Mackintosh, Shane Brolly, Brian Steele, Zita Görög, Scott McElroy, John Mann, Michael Sheen, Sophia Myles, Robby Gee, Rich Cetrone, Mike Mukatis, Christine Danielle, Kaja Gjesdal, Attila Lovaghy, Alexander Grant, Monica Hamburg, Lily Mo Sheen, Andrew Kavadas, Kayla Levins, Raoul Ganeev, Dany Papineau, Sean Rogerson, Adrian Hough, Michasha Armstrong, Julius Chapple, Kurt Carley, Christopher R. Sumpton",1/20/2006,4/16/2012,105,Sony/Screen Gems,Rotten,17,104,Upright,72,567232,22,18,86
m/underworld_rise_of_the_lycans,Underworld: The Rise of the Lycans,"Viktor (Bill Nighy), the cruel king of the vampires, has persecuted the Lycans for centuries. Young Lycan Lucian (Michael Sheen) rallies his people against Viktor and his Death Dealer warriors. With his secret lover Sonja (Rhona Mitra), a vampire, at his side, Lucian leads the werewolves in a final battle to break free of enslavement -- or die trying.","Despite the best efforts of its competent cast, Underworld: Rise of the Lycans is an indistinguishable and unnecessary prequel.",R,"Action & Adventure, Horror, Science Fiction & Fantasy",Patrick Tatopoulos,"Dirk Blackman, Danny McBride (IV), Howard McCain","Bill Nighy, Michael Sheen, Rhona Mitra, Steven Mackintosh, Kevin Grevioux, David Aston, Alexander Carroll, Elizabeth Hawthorne, Craig Parker, Tim Raby, Peter Tait, Geraldine Brophy, Jason Hood, Shane Brolly, Kate Beckinsale",1/23/2009,4/16/2012,92,Sony Pictures/Screen Gems,Rotten,29,78,Upright,63,232651,17,23,55
m/universal_soldier_the_return,Universal Soldier: The Return,"After being brought back from the dead as a genetically enhanced warrior, Luc Deveraux (Jean-Claude Van Damme) is now fully human and working with scientist Dylan Cotner (Xander Berkeley) to create a new, safer breed of fighters. When Cotner's project loses its funding, his supercomputer, the sentient SETH (Michael Jai White), is scheduled to be turned off. Alarmed, SETH takes over a human body to defend itself. To prevent the machine from destroying mankind, Luc must fight back.","Universal Soldier - The Return fails on almost every level, from its generic story to its second rate action and subpar performances.",R,"Action & Adventure, Science Fiction & Fantasy","Mic Rodgers, Mic Rogers","Christopher Leitch, Richard Rothstein, John Fasano, William Malone, Dean Devlin","Jean-Claude Van Damme, Michael Jai White, Heidi Schanz, Xander Berkeley, Bill Goldberg, Justin Lazard, Kiana Tom, Daniel von Bargen, James Black, Karis Paige Bryant, Brent Hinkley, Jacqueline Klein, Maria Arita, Brent Anderson, Woody Watson, Sam Williamson, Dion Culberson, Pam Dougherty, Heidi Franz, Barbara Petricini Buxton, Molly Moroney, Josh Berry, Mic Rodgers, Mark Dalton",12/1/1999,1/1/2015,82,Sony Pictures Home Entertainment,Rotten,5,58,Spilled,24,43481,24,3,55
m/up_and_down,Up and Down (Horem Pádem) (Loop the Loop),"Post-Soviet Prague is seen through parallel stories of Czechs who share the same city, and yet are worlds apart. Human traffickers ditch a foreign baby with a working-class couple, who so love their new child that the husband (Jirí Machácek) drops his racist soccer hooligan pals. Meanwhile, middle-class Martin (Petr Forman) returns home years after his now-ailing father wooed and won his girlfriend from him. Since then, the couple has raised a child, Martin's sister -- or maybe his daughter.",A tragi-comic exploration of the universal search for stability in post-Communist Prague.,R,"Art House & International, Comedy, Drama",Jan Hrebejk,"Jan Hrebejk, Petr Jarchovský","Petr Forman, Emília Vásáryová, Jan Triska, Ingrid Timkova, Kristyna Bokova, Jiri Machacek, Kristyna Liska-Bokova, Natasa Burger, Jaroslav Dusek, Pavel Liska, Marek Daniel, Jan Budar, Zdenek Suchý, Jaroslav Ducek, Ester Geislerova, Vaclav Havel, Martin Huba",9/16/2004,3/13/2017,108,Sony Pictures Classics,Certified-Fresh,83,66,Upright,74,1172,25,55,11
m/urban_legends_bloody_mary,Urban Legends: Bloody Mary,The vengeful spirit of a murdered student terrorizes a group of teenagers on prom night.,,R,Horror,Mary Lambert,"Michael Dougherty, Dan Harris","Kate Mara, Robert Vito, Tina Lifford, Ed Marinaro, Michael Coe, Lillith Fields, Nancy Everhard, Audra Lea Keener, Don Shanks, Brandon Sacks, Hailey Smith, Olesya Rulin, Haley McCormick, Charlene Baptista, Michael Todd Behrens, Max Charles, Daniel P. Culmer, Mark DeWolfe, Nate Herd, Cameron Jones",7/19/2005,4/16/2012,93,Sony Pictures Entertainment,Rotten,40,5,Spilled,28,13661,1,2,3
m/urban_legends_final_cut,Urban Legends: Final Cut,"At Alpine University, one senior student will be awarded the prestigious Hitchcock Award for best thesis film, virtually guaranteeing the winner a film career in Hollywood. Amy, Travis and Graham are student filmmakers who would love to make it big in Hollywood. But first they've got to survive their last semester at Alpine, a renowned film school where the competition is killer -- and someone is killing the competition.",This teen horror movie brings nothing new to an already exhausted genre. And it's bad. Really bad.,R,Horror,John Ottman,"Paul Harris Boardman, Scott Derrickson","Jennifer Morrison, Joseph Lawrence, Matthew Davis, Hart Bochner, Loretta Devine, Eva Mendes, Joey Lawrence, Anson Mount, Jessica Cauffiel, Anthony Anderson, Michael Bacall, Marco Hofschneider, Derek Aasland, Rebecca Gayheart, Jacinda Barrett, Peter Millard, Chas Lawther, Chuck Campbell, Yani Gellman, Jeannette Sousa, Rory Feore, Shauna Black, Leland Tilden, Joel Gorson, David Cook (XXII), Bianca Muller, Jenny Kim, Nicole Crozier, Pat Kelly, Stephanie Moore, Kevin Hare, David Sparrow, Clare Martina Preuss",9/22/2000,4/16/2012,98,Sony Pictures Home Entertainment,Rotten,9,82,Spilled,20,49522,25,7,75
m/used_cars,Used Cars,"Rudy Russo (Kurt Russell) is an unscrupulous car salesman who aspires to become a politician. In the meantime, however, Rudy works for the nice but ineffective automobile dealer Luke Fuchs (Jack Warden). When Luke dies, Rudy takes over the lot, but he faces stiff competition from the scheming Roy L. Fuchs (also Warden) who wants his brother's business for himself. In order to get more customers, Rudy and Roy each devise ridiculous promotions to gain the upper hand.","Robert Zemeckis' pitch-black satire of American culture doesn't always hit the mark, but it's got enough manic comic energy to warrant a spin.",R,Comedy,Robert Zemeckis,"Robert Zemeckis, Bob Gale","Jack Warden, Kurt Russell, Gerrit Graham, Frank McRae, Deborah Harmon, Joe Flaherty, Michael McKean, Michael Talbott, Harry Northrup, David L. Lander, Alfonso Arau, Al Lewis, Woodrow Parfrey, Andrew Duncan, Dub Taylor, Claude Earl Jones, Dan Barrows, Cheryl Rixon Davis, Marc McClure, Susan Donovan, Don Ruskin, Jan Sandwich, Tracy Lee Rowe, Russ Fega, Kurtis Epper Sanders, Clint E. Lilley, Tiny Wells, Patrick McMorrow, Melinda Wood Allen, John Abbott, Joseph Barnaba, Sam Ingraffia, Diane Hill, Dick Miller, Wendie Jo Sperber, Terence Knox, Rita Taggart, Dave Herrera, Dave Adams, Sandy Gibbons, Walter Jackson, Mildred Brion, Gene Blakely, Betty Thomas",7/18/1980,4/16/2012,113,Sony Pictures Home Entertainment,Fresh,77,30,Upright,69,7871,7,23,7
m/va_savoir,Va Savoir,"A vivacious student tests a director's (Sergio Castellitto) loyalty to his lover (Jeanne Balibar), an actress starring in his play in Paris.","Constructed with grace and wit, Va Savoir is a light-hearted yet cerebral romantic comedy of intertwining relations.",PG-13,"Art House & International, Comedy, Drama, Romance",Jacques Rivette,"Pascal Bonitzer, Christine Laurent, Jacques Rivette, Luigi Pirandello","Jeanne Balibar, Sergio Castellitto, Marianne Basler, Jacques Bonnaffé, Helene de Fougerolles, Bruno Todeschini, Catherine Rouvel, Claude Berri, Attilio Cucari, Bettina Kee, Luciana Castellucci, Emanuele Vacca, Arturo Armone Caruso, Valeria Cavalli, Fausto Maria Sciarappa, Paola Andrea, Christiana Visentin, Fosco Perinti, Enrico Marassi, Cesare Panzera Capitani, Roberto Manieri, Constantino Raimondi",9/29/2001,1/28/2015,154,Sony Pictures Classics,Certified-Fresh,86,78,Upright,68,1296,28,67,11
m/vacancy,Vacancy,"When David (Luke Wilson) and Amy's (Kate Beckinsale) car breaks down, they have little choice but to spend the night at a remote hotel. The couple entertain themselves by watching low-budget slasher movies on TV -- until they realize that the horrifying images they see were recorded in the room in which they are staying. With hidden cameras capturing their every move, David and Amy must find a way out before they become the latest stars in another film in the series of snuff films.","Vacancy's restraint with gore is commendable, the thin characters and B-movie cliches less so.",R,"Horror, Mystery & Suspense",Nimród Antal,Mark L. Smith,"Luke Wilson, Kate Beckinsale, Frank Whaley, Ethan Embry, Scott Anderson, Mark Casella, Mark Cassella, Scott G. Anderson, David Doty, Norm Compton, Caryn Mower, Meegan Godfrey, Megan Godfrey, Kym Stys, Andrew Fiscella, Dale Waddington Horowitz, Ernest Misko, Ernie Misko, Bryan Ross, Chevon Hicks",4/20/2007,2/25/2014,85,Sony Screen Gems,Rotten,55,124,Spilled,42,303013,37,68,56
m/van_gogh,Van Gogh,"Based on the life of the legendary Dutch painter Vincent van Gogh (Jacques Dutronc), this French film focuses on the last few months before his death. The movie details Vincent's close, if volatile, relationship with his brother, Theo (Bernard Le Coq). Also examined are the artist's friendships with his doctor, Paul Gachet (Gérard Séty), and the physician's pretty daughter, Marguerite (Alexandra London), as well as Vincent's late-period work and his creative process.",,R,"Art House & International, Drama",Maurice Pialat,Maurice Pialat,"Jacques Dutronc, Alexandra London, Gérard Séty, Bernard Le Coq, Corinne Bourdon, Elsa Zylberstein, Leslie Azzoulai, Jacques Vidal, Lisa Lamétrie, Chantal Barbarit, Gilbert Pignol, Claudine Ducret, Julien Haurant, Jean-Marc Bouget, Frederic Bonpart, Maurice Coussonneau, André Bernot, Didier Barbier, Patrick Lecroc, Sylvie Mathias, Edith Vesperini, Arlette Walsque, Virginie Bergeret",1/10/1992,8/10/2016,175,Sony Pictures Home Entertainment,Fresh,70,10,Upright,67,667,4,7,3
m/vantage_point,Vantage Point,"Witnesses with different points of view try to unravel an assassination attempt on the U.S. president. Special Agents Thomas Barnes (Dennis Quaid) and Kent Taylor (Matthew Fox) are assigned to protect President Ashton during a summit in Spain on the war on terror. Moments after the leader's arrival, shots ring out, and Ashton is down. In the resulting chaos, an American tourist (Forest Whitaker) comes forward with his camcorder, which he believes contains an image of the shooter.",Vantage Point has an interesting premise that is completely undermined by fractured storytelling and wooden performances.,PG-13,"Action & Adventure, Drama, Mystery & Suspense",Pete Travis,"Barry L. Levy, Barry Levy, Pete Travis","Dennis Quaid, Matthew Fox, Forest Whitaker, Sigourney Weaver, Eduardo Noriega, William Hurt, Bruce McGill, Edgar Ramirez, Saïd Taghmaoui, Ayelet Zurer, Zoe Saldana, James Le Gros, Richard T. Jones, Holt McCallany, Leonardo Nam, Dolores Heredia, Alicia Jaziz Zapien, Justin Sundquist, Sean O'Bryan, José Carlos Rodríguez, Rodrigo Cachero, Guillermo Iván, Xavier Massimi, Shelby Fenner, Ari Brickman, Brian McGovern, Lisa Owen, Rocío Verdejo, Marisa Rubio, Steve Bartek, Nick Glennie-Smith",2/20/2008,4/16/2012,89,Sony Pictures Releasing,Rotten,34,158,Spilled,57,373541,35,54,104
m/vanya_on_42nd_street,Vanya on 42nd Street,"In this imaginative reworking of Anton Chekhov's ""Uncle Vanya,"" filmmaker Louis Malle both distances the playwright's work and makes it more intimate. Theater director Andre Gregory and his actors, including Wallace Shawn as Vanya and Julianne Moore as Yelena, arrive at the decrepit New Amsterdam Theater in New York's Times Square, making casual conversation amongst themselves. While still wearing their street clothes, the actors then perform the play on a nearly blank makeshift stage.",Beautiful performances and the subtle hand of master Louis Malle make this adaptation of Chekov's Uncle Vanya an eccentric presentation of an enduring classic.,PG,"Comedy, Drama, Special Interest",Louis Malle,"David Mamet, Andre Gregory","Wallace Shawn, Julianne Moore, Brooke Smith, Larry Pine, George Gaynes, Lynn Cohen, Phoebe Brand, Jerry Mayer, Madhur Jaffrey, Andre Gregory",6/1/1995,4/16/2012,119,Sony Pictures Home Entertainment,Fresh,89,36,Upright,80,1433,10,32,4
