rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/the_elephant_in_the_living_room_2010,The Elephant In The Living Room,"While wild animals are mere subjects of fascination for many, some in the United States take the step of bringing them into their homes. This documentary explores the trend of individuals keeping exotic animals as pets and the problems that surround the issue. Among those interviewed are Tim Harrison, an expert on dealing with dangerous pets that have escaped or can't be controlled by their owners, and Terry Brumfield, a troubled man who finds solace in his relationship with his two pet lions.",,PG,"Documentary, Special Interest",Michael Webber,Michael Webber,"Judy Wagner, Raymond Little, Roger Paholka, Bill Stiffler, Rodney Crabtree, Zuzana Kukol, Vicki Brumfield, Ken Foose, Terry Brumfield, Tim Harrison, Jeremy Macintosh, Tippi Hedren, Russ Clear",4/1/2011,2/17/2017,96,WARNER BROTHERS PICTURES,Fresh,83,23,Upright,84,657,9,19,4
m/the_fearless_vampire_killers,The Fearless Vampire Killers,"Vampire hunter Professor Abronsius (Jack MacGowran) and his faithful assistant, Alfred (Roman Polanski), are traveling across Transylvania when they stop to rest at a suspicious-looking inn. That night, they witness the innkeeper's daughter, Sarah (Sharon Marie Tate), being whisked away by Count von Krolock (Ferdy Mayne), an obvious vampire, and pursue him to his nearby castle. They break in, only to be invited to stay by the unfazed count, and plot to rescue Sarah and destroy their murderous host.","This uneven but amiable 1967 vampire picture is part horror spoof, part central European epic, and 100 percent Roman Polanski, whose signature sensibility colors every frame.",G,"Art House & International, Comedy, Horror",Roman Polanski,Gérard Brach,"Jack McGowran, Jack MacGowran, Sharon Tate, Alfie Bass, Jessie Robbins, Jessie Robins, Ferdinand ""Ferdy"" Mayne, Iain Quarrier, Terry Downes, Fiona Lewis, Ronald Lacey, Sydney Bromley, Andreas Malandrinos, Otto Diamant, Otto Di Amant, Andrea Malandrinos, Matthew Walters, Roman Polanski, Jack Mac Gowran",11/13/1967,8/10/2016,107,WARNER BROTHERS PICTURES,Fresh,69,32,Upright,76,12034,5,22,10
m/the_fountain,The Fountain,"A man (Hugh Jackman) travels through time on a quest for immortality and to save the woman (Rachel Weisz) he loves. As a 16th-century conquistador, Tomas searches for the legendary Fountain of Youth. As a present-day scientist, he desperately struggles to cure the cancer that is killing his wife. Finally, as a 26th-century astronaut in deep space, Tom begins to grasp the mysteries of life, love and death.","The Fountain -- a movie about metaphysics, universal patterns, Biblical symbolism, and boundless love spread across one thousand years -- is visually rich but suffers from its own unfocused ambitions.",PG-13,"Drama, Science Fiction & Fantasy",Darren Aronofsky,"Ari Handel, Darren Aronofsky","Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis, Donna Murphy, Stephen McHattie, Cliff Curtis, Sean Patrick Thomas, Ethan Suplee, Richard McMillan, Sean Gullette, Lorne Brass, Anish Majumdar, Abraham Aronofsky, Fernando Hernandez, Renee Asofsky, Janique Kearns, Boyd Banks, Alexander Bisping, Kevin Kelsall, Alexandre Bisping, Patrick Vandal, Patricia Dal, Marcello Bezina, Hugo Salvador Gutierrez Aguilar, Eric Carmelo Valenzuela Batz, Elfego Vinicio Pena Castellanos, Jose Maria Tol Chan, Benjamin Panjoj Cortez, Juan Salvador Lares, Jose Alfredo Conoz Macario, Guatemaya Chicua, Tomas Tol Nix, Luis Alfredo Yac Noj, Mateo Martin Perez, Edson Vasquez Pixabaj, Marvin Leonardo Raxtun, Tomas Morales Sacquic, Santos Ajic Sapon, Xaijil Sicajan, Manuel Antonio Salvador Tol, Tomas Salvador Tol, Tomas Augustin Canil Ventura, Carlos Enrique Ramos Xalcut, Octavio Guadelupe Zabala, Xitamul, Yolanda, Bianca Cody Murphy, Diget, Granny",11/22/2006,2/1/2012,96,Warner Bros. Pictures,Rotten,52,205,Upright,74,261954,53,107,98
m/the_frisco_kid,The Frisco Kid,"After escaping an attempt to shanghai him, Bat Morgan (James Cagney) heads to the Barbary Coast and Paul Morra's (Ricardo Cortez) famed saloon, where he kills the man who's been abducting sailors and becomes a hero. Impressed, Morra offers Bat a job, but Bat declines and teams with a politician against newspaper editor Charles Ford. Bat conflicts with newspaper owner Jean Barrat (Margaret Lindsay), and when violence erupts in the city, he finds himself blamed for a murder he didn't commit.",Not even a genial Gene Wilder or a dashing Harrison Ford can rescue The Frisco Kid from a monotonous procession of gently comedic sketches that never cohere into a memorable yarn.,PG,"Comedy, Western",Robert Aldrich,"Michael Elias, Frank Shaw","Gene Wilder, Harrison Ford, Penny Peyser, Val Bisoglio, Ramon Bieri, Leo Fuchs, George DiCenzo, William Smith, Jack Somack, Beege Barkett, Shay Duffin, Walter Janowitz, Joe Kapp, Clifford A. Pellow, Clyde Kusatsu, Cliff Pellow, John Bleifer, Allan Rich, Rolfe Sedan, Michael Elias, Gloria Hayes, Martin Garner, Larry Gelman, Robert Aldrich, Richard Kennedy, Karl Lukas, Eda Reiss Merin, Robert Padilla, Henry Rowland, Vincent Schiavelli, John Steadman, Ian Wolfe, Alex Romero",7/13/1979,1/15/2017,77,Warner Bros. Pictures,Rotten,50,26,Upright,66,6567,6,13,13
m/the_funhouse_1981,The Funhouse,"Rebellious teen Amy (Elizabeth Berridge) defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz (Cooper Huckabee), and their friends Liz (Largo Woodruff) and Richie (Miles Chapin). Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.",,R,Horror,Tobe Hooper,Lawrence Block,"Elizabeth Berridge, Cooper Huckabee, Miles Chapin, Largo Woodruff, Sylvia Miles, Kevin Conway, William Finley, Wayne Doba, Shawn Carson, Jeanne Austin, Jack McDermott, David Carson, Sonia Zomina, Ralph Marino, Herb Robins, Susie Malnik, Sid Raymond, Larry Ross, Frank Grimes, Frank Schuller, Allison Caine, Peter Conrad, Mildred Hughes, Glen Lawrence, Mike Montalvo, Shawn McAllister, Sandy Mielke",3/13/1981,5/7/2015,96,Warner Home Video,Fresh,67,18,Spilled,38,7309,1,12,6
m/the_giant_behemoth,The Giant Behemoth,"Special effects by Willis O'Brien (""King Kong"") highlight this tale of a radioactive sea monster's assault on Britain.",,NR,"Classics, Drama, Horror, Science Fiction & Fantasy","Douglas Hickox, Eugène Lourié","Daniel James, Eugène Lourié, Daniel Hyatt","Gene Evans, André Morell, Leigh Madison, John Turner, Henry Vidon, Jack MacGowran, Maurice Kaufmann, Neal Arden, Leonard Sachs",3/3/1959,5/8/2012,80,WARNER BROTHERS PICTURES,Rotten,20,5,Spilled,30,542,0,1,4
m/the_glass_bottom_boat_1966,The Glass Bottom Boat,"Jennifer Nelson (Doris Day) works at an aerospace lab, but moonlights as a mermaid to boost sales for her father's glass-bottom boat company. When her coworker, Bruce Templeton (Rod Taylor), accidentally hooks her costume while fishing, he is smitten. Back at work, Bruce brings her in as his biographer -- a pretense for wooing her. Meanwhile, inept security agents Julius Pritter (Dom DeLuise) and Homer Cripps (Paul Lynde) wrongfully peg Jennifer as a Soviet spy, causing all sorts of problems.",,NR,"Action & Adventure, Classics, Comedy, Drama, Musical & Performing Arts, Mystery & Suspense",Frank Tashlin,Everett Freeman,"Doris Day, Rod Taylor, Arthur Godfrey, John McGiver, Paul Lynde, Edward Andrews, Eric Fleming, Elisabeth Fraser, Dom DeLuise, Dick Martin, George Tobias, Ellen Corby, Dee J. Thompson, Alice Pearce, Robert Vaughn",6/9/1966,4/16/2012,110,WARNER BROTHERS PICTURES,Rotten,57,7,Upright,74,4625,0,4,3
m/the_good_lie_2013,The Good Lie,"After their village is destroyed and their parents killed by Northern militia, Sudanese orphans Theo, his siblings and other survivors make a difficult journey to a refugee camp in Kenya. Thirteen years later, the group gets the chance to settle in the U.S. They are met in Kansas by Carrie Davis (Reese Witherspoon), who has been charged with finding them jobs. However, seeing how adrift they are in 20th-century America, Carrie endeavors to help them in rebuilding their shattered lives.","The Good Lie sacrifices real-life nuance in order to turn its true story into a Hollywood production, but the results still add up to a compelling, well-acted, and deeply moving drama.",PG-13,"Drama, Mystery & Suspense",Shawn Linden,Shawn Linden,,10/3/2014,5/9/2016,109,Warner Bros. Pictures,Certified-Fresh,88,88,Upright,82,22196,30,77,11
m/the_great_gatsby_2013,The Great Gatsby,"Midwest native Nick Carraway (Tobey Maguire) arrives in 1922 New York in search of the American dream. Nick, a would-be writer, moves in next-door to millionaire Jay Gatsby (Leonardo DiCaprio) and across the bay from his cousin Daisy (Carey Mulligan) and her philandering husband, Tom (Joel Edgerton). Thus, Nick becomes drawn into the captivating world of the wealthy and -- as he bears witness to their illusions and deceits -- pens a tale of impossible love, dreams, and tragedy.",While certainly ambitious -- and every bit as visually dazzling as one might expect -- Baz Luhrmann's The Great Gatsby emphasizes visual splendor at the expense of its source material's vibrant heart.,PG-13,"Drama, Romance",Baz Luhrmann,"Baz Luhrmann, Craig Pearce","Leonardo DiCaprio, Carey Mulligan, Tobey Maguire, Isla Fisher, Joel Edgerton, Jason Clarke, Amitabh Bachchan, Steve Bisley, Callan McAuliffe, Elizabeth Debicki, Richard Carter, Vince Colosimo, Max Cullen, Heather Mitchell, Barry Otto, John Sheerin, Nick Tate, Jack Thompson, Felix Williamson, Matthew Whittet, Kim Knuckey, Stephen James King, Gemma Ward, Daniel Gill, Bryan Probets, Adelaide Clemens, Bill Young, Goran D. Kleut, Kate Mulvany, Jake Ryan, Lisa Adam, Frank Aldridge, Mal Day, Emmanuel Ekwensi, Emily Foreman, Tiger Leacey Wyvill, Charlize Skinner, Garrett William Fountain, David Furlong, iOTA, Price Johnson, Barrie Laws, Mark Lemon, John Maumau, Brendan Maclean, Ben McIvor, Hamish Michael, Brian Rooney, Kevin McGlothan, Nick Meenahan, Olga Miller, Gus Murray, John O'Connell, Corey Blake Owers, Tasman Palazzi, Milan Pulvermacher, Brenton Prince, Alfred Quinten, Ghadir Rajab, Nicholas Simpson, Kasia Stelmach, Kieran VanBunnik, Eden Falk, Sylvana Vandertouw",5/10/2013,12/14/2015,142,Warner Bros. Pictures,Rotten,48,297,Upright,67,209856,57,143,155
m/the_great_hip_hop_hoax_2013,The Great Hip Hop Hoax,Scottish friends Billy Boyd and Gavin Bain adopt fake accents and pass themselves off as a California rap group.,,PG-13,"Documentary, Special Interest",Jeanie Finlay,,"Billy Boyd, Gavin Bain, James Bourne, Jonathan Shalit",,5/22/2017,92,WARNER BROTHERS PICTURES,Fresh,88,17,Upright,70,85,4,15,2
m/the_hangover_2,The Hangover Part II,"Two years after the disastrous events in Las Vegas, it is now Stu's (Ed Helms) turn to walk down the aisle. Since his bride is from Thailand, Stu decides to hold the wedding there. Desperately hoping to avoid the mayhem of Doug's (Justin Bartha) bachelor party, Stu chooses what he thinks will be a safe option: an alcohol-free, prewedding brunch. But this being Thailand, and with Phil (Bradley Cooper) and Alan (Zach Galifianakis) again in attendance, anything can happen.","A crueler, darker, raunchier carbon copy of the first installment, The Hangover Part II lacks the element of surprise -- and most of the joy -- that helped make the original a hit.",R,Comedy,Todd Phillips,"Todd Phillips, Craig Mazin, Scot Armstrong","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, Ken Jeong, Paul Giamatti, Mike Tyson, Jeffrey Tambor, Mason Lee, Jamie Chung, Sasha Barrese, Gillian Vigman, Aroon Seeboonruang, Nirut Sirichanya, Yasmin Lee, Nick Cassavetes, Sondra Currie, Schnitrnunt Busarakamwong, Bryan Callen, Brody Stevens, Nimit Luksameepong, Michael Berry Jr., Andrew Howard, Danai Thiengdham, Thana Srisuke, Pairot Noiply, Penpak Sirikul, Sanita Jai-ua, Chanicha Shindejanichakul, Vithaya Pansringarm, Kim Lee, Palakorn Chaiklang, Palakorn Gunjina, Pongsatorn Sawadchatchawan, Kaweewit Chaikaew, Pure Watanabe, Rattana Janprasit, Jetsada Yuktabutra, Crystal, Tanner Maguire, William A. Johnson, Aedin Mincks, Dylan Boyack, William Jiang, Lynne Kidder, Fred North",5/26/2011,10/1/2013,102,Warner Bros. Pictures,Rotten,33,247,Spilled,52,196256,56,82,165
m/the_hangover_part_iii,The Hangover Part III,"It's been two years since the gang known as the Wolfpack narrowly escaped disaster in Bangkok. Now, Phil (Bradley Cooper), Stu (Ed Helms) and Doug (Justin Bartha) have happy lives at home -- but Alan (Zach Galifianakis) doesn't. Still lacking contentment and a sense of purpose, Alan has gone off his meds and surrendered to his natural impulses. It's up to the other members of the Wolfpack to get him through his personal crisis by embarking on a road trip to the place it all began: Las Vegas.","Less a comedy than an angrily dark action thriller, The Hangover Part III diverges from the series' rote formula but offers nothing compelling in its place.",R,Comedy,Todd Phillips,"Todd Phillips, Craig Mazin","Bradley Cooper, Ed Helms, Zach Galifianakis, Ken Jeong, Heather Graham, Sasha Barrese, Justin Bartha, Tim Sitarz, Mike Epps, Melissa McCarthy, John Goodman, Jeffrey Tambor, Jamie Chung, Sondra Currie, Gillian Vigman, Oliver Cooper, Mike Vallely, Grant Holmquist, Oscar Torre, Jonathan Coyne, Silvia Curiel, Betty Murphy, Jim Lau, Lela Loren, Harrison Forsyth, Scott Anthony Leet, Roger Schueller, Jenny Ladner, Max Aronoff-Sher, Emma Wetzel",5/23/2013,12/8/2015,100,Warner Bros. Pictures,Rotten,20,205,Spilled,44,165788,43,41,164
m/the_hobbit_an_unexpected_journey,The Hobbit: An Unexpected Journey,"Bilbo Baggins (Martin Freeman) lives a simple life with his fellow hobbits in the shire, until the wizard Gandalf (Ian McKellen) arrives and convinces him to join a group of dwarves on a quest to reclaim the kingdom of Erebor. The journey takes Bilbo on a path through treacherous lands swarming with orcs, goblins and other dangers, not the least of which is an encounter with Gollum (Andy Serkis) and a simple gold ring that is tied to the fate of Middle Earth in ways Bilbo cannot even fathom.","Peter Jackson's return to Middle-earth is an earnest, visually resplendent trip, but the film's deliberate pace robs the material of some of its majesty.",PG-13,"Action & Adventure, Science Fiction & Fantasy",Peter Jackson,"Peter Jackson, Guillermo del Toro, Fran Walsh, Philippa Boyens","Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, John Callen, Peter Hambleton, Jed Brophy, Mark Hadlow, Adam Brown, Ian Holm, Elijah Wood, Hugo Weaving, Cate Blanchett, Christopher Lee, Andy Serkis, Sylvester McCoy, Barry Humphries, Jeffrey Thomas, Mike Mizrahi, Lee Pace, Manu Bennett, Conan Stevens, John Rawls, Stephen Ure, Timothy Bartlett, Bret McKenzie, Kiran Shah, Benedict Cumberbatch, Glenn Boswell, Thomas Robins, Neil Finn",12/14/2012,12/11/2015,169,Warner Bros.,Fresh,64,304,Upright,83,483294,56,195,109
m/the_hobbit_the_battle_of_the_five_armies,The Hobbit: The Battle of the Five Armies,"Having reclaimed Erebor and vast treasure from the dragon Smaug, Thorin Oakenshield (Richard Armitage) sacrifices friendship and honor in seeking the Arkenstone, despite Smaug's fiery wrath and desperate attempts by the Hobbit Bilbo (Martin Freeman) to make him see reason. Meanwhile, Sauron sends legions of Orcs in a sneak attack upon the Lonely Mountain. As the fate of Middle Earth hangs in the balance, the races of Men, Elves and Dwarves must decide whether to unite and prevail -- or all die.","Though somewhat overwhelmed by its own spectacle, The Hobbit: The Battle of the Five Armies ends Peter Jackson's second Middle-earth trilogy on a reasonably satisfying note.",PG-13,"Action & Adventure, Science Fiction & Fantasy",Peter Jackson,"Fran Walsh, Philippa Boyens, Guillermo del Toro, J.R.R. Tolkien, Peter Jackson","Martin Freeman, Ian McKellen, Richard Armitage, Ian Holm, Elijah Wood, Cate Blanchett, John Callen, Stephen Hunter, Mark Hadlow, Andy Serkis, Peter Hambleton, James Nesbitt, Adam Brown, Aidan Turner, Graham McTavish, Bret McKenzie, Dean O'Gorman, Lee Pace, Stephen Fry, Orlando Bloom, Luke Evans, Evangeline Lilly, Barry Humphries, Ken Stott, William Kircher, Jed Brophy, Hugo Weaving, Christopher Lee, Mikael Persbrandt, Ryan Gage, John Bell, Peggy Nesbitt, Mary Nesbitt, Manu Bennett, John Tui, Billy Connolly, Mark Mitchinson, Kelly Kilgour, Sarah Peirse, Nick Blake, Simon London, Conan Stevens, Dane Allan Smith, Miranda Harcourt, Thomasin McKenzie, Erin Banks, Brian Hotter, Timothy Bartlett, Merv Smith, Martin Kwok, Dee Bradley Baker, Olof Johnsson, Jon Olson, Otep Shamaya, Debra Wilson, Sylvester McCoy, Benedict Cumberbatch",12/17/2014,10/20/2015,144,Warner Bros.,Rotten,59,261,Upright,74,215208,53,155,107
m/the_hobbit_the_desolation_of_smaug,The Hobbit: The Desolation of Smaug,"Having survived the first part of their unsettling journey, Bilbo Baggins (Martin Freeman) and his companions (Ian McKellen, Richard Armitage) continue east. More dangers await them, including the skin-changer Beorn and the giant spiders of Milkwood. After escaping capture by the dangerous Wood Elves, Bilbo and the dwarves journey to Lake-town and, finally, to the Lonely Mountain, where they face the greatest danger of all: the fearsome dragon Smaug (Benedict Cumberbatch).","While still slightly hamstrung by ""middle chapter"" narrative problems and its formidable length, The Desolation of Smaug represents a more confident, exciting second chapter for the Hobbit series.",PG-13,"Action & Adventure, Science Fiction & Fantasy",Peter Jackson,"Guillermo del Toro, Peter Jackson, Fran Walsh, Philippa Boyens","Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Evangeline Lilly, Cate Blanchett, Luke Evans, Orlando Bloom, Lee Pace, James Nesbitt, John Bell, Manu Bennett, Ken Stott, Jed Brophy, Adam Brown, John Callen, Stephen Fry, Ryan Gage, Mark Hadlow, Peter Hambleton, Stephen Hunter, Aidan Turner, Graham McTavish, Dean O'Gorman, William Kircher, Lawrence Makoare, Sylvester McCoy, Mikael Persbrandt, Peggy Nesbitt, Mary Nesbitt, Ben Mitchell, Stephen Ure, Craig Hall, Robin Kerr, Eli Kent, Simon London, Brian Sergent, Peter Vere Jones, Mark Mitchinson, Kelly Kilgour, Sarah Peirse, Nick Blake, Dallas Barnett, Matt Smith, Katie Jackson, Richard Whiteside, Greg Ellis, Ray Henwood, Tim Irwin Gordon, Jabez Olssen, Stephen Colbert, Evelyn McGee-Colbert, Peter Colbert, John Colbert, Norman Kali, Carter Nixon, Zane Weiner, Dane Allan Smith",12/13/2013,9/25/2014,160,Warner Bros.,Certified-Fresh,74,247,Upright,85,264376,49,182,66
m/the_house_2017,The House,"Scott and Kate Johansen must figure out a way to earn some money after their daughter's scholarship falls through. When all else fails, the desperate couple join forces with their neighbor Frank to start an underground casino in his home. As the cash rolls in and the good times fly, Scott and Kate soon learn that they may have bitten off more than they can chew.",The House squanders a decent premise and a talented cast on thin characterizations and a shortage of comic momentum.,R,Comedy,Andrew Jay Cohen,"Andrew Jay Cohen, Brendan O'Brien","Will Ferrell, Amy Poehler, Jason Mantzoukas, Nick Kroll, Allison Tolman, Michaela Watkins, Ryan Simpkins, Jessie Ennis, Rob Huebel, Cedric Yarbrough, Jeremy Renner, Andrea Savage, Toni French, Adam Reeser, Andy Buckley (II)",6/30/2017,7/10/2017,88,Warner Bros. Pictures,Rotten,20,81,Spilled,35,13395,17,16,65
m/the_human_comedy_1943,The Human Comedy,"During World War II, high school student Homer Macauley (Mickey Rooney) and his boss, Willie Grogan (Frank Morgan), pull their weight at the local telegraph office. Homer is dedicated and enthusiastic at first, but becomes troubled when the office begins receiving death notices about local soldiers. Luckily, he finds inspiration in a new hire, the confident Tom Spangler (James Craig). But Tom has troubles of his own. Smitten with Diana Steed (Marsha Hunt), he too must overcome his insecurities.",,NR,"Classics, Comedy, Drama, Kids & Family",Clarence Brown,Howard Estabrook,"Mickey Rooney, Marsha Hunt, Frank Morgan, Van Johnson, James Craig, Fay Bainter, Ray Collins, Donna Reed, Dorothy Morris, John Craven, Ann Ayars, Mary Nash, Henry O'Neill, Katherine Alexander, Alan Baxter, Darryl Hickman, Barry Nelson, Rita Quigley, Clem Bevans, Adeline de Walt Reynolds, S.Z. Sakall, Don DeFore, Robert Mitchum, Ernest Whitman, Mark Daniels, William Roberts, David Holt, Connie Gilchrist, Howard J. Stevenson, Frank Jenks, Howard Freeman, Robert E. O'Connor, Jay Ward, Gibson Gowland, Don Taylor, Byron Foulger, Wallis Clark, Mary Servoss, Morris Ankrum, Lynne Carver, Butch Jenkins, Carl ""Alfalfa"" Switzer, Robert Emmett O'Connor, Emory Parnell, Wally Cassell, Hobart Cavanaugh, Frank Craven",3/2/1943,12/3/2013,118,Warner Home Video,Fresh,80,5,Upright,68,360,0,4,1
m/the_in_laws_1979,The In-Laws,"Mild-mannered dentist Sheldon Kornpett (Alan Arkin) is uncomfortable with his daughter's marriage after meeting her future father-in-law, Vincent Ricardo (Peter Falk). Over dinner, Vince tells Sheldon about several of his intercontinental exploits, and Sheldon is concerned that Vince is not altogether what he seems. His suspicions are confirmed when Vince reveals that he's actually a CIA agent investigating an international counterfeiting plot, and that he will need Sheldon's help.",,PG-13,"Action & Adventure, Comedy, Mystery & Suspense",Arthur Hiller,Andrew Bergman,"Peter Falk, Alan Arkin, Richard Libertini, Nancy Dussault, Penny Peyser, Arlene Golonka, Michael Lembeck, Paul L. Smith, Carmine Caridi, Ed Begley Jr., Sammy Smith, James Hong, Barbara Dana, Rozsika Halmos, Álvaro Carcaño, Jorge Zepeda, Sergio Calderón, David Paymer, Kent Williams, John Hancock, John Finnegan, Brass Adams, Eduardo Noriega, Danny Kwan, Maurice Sneed, Rosanna DeSoto, James Goodwin, Jim Goodwin, Mitchell Group, Carmen Dragon, Peter Miller, Ryan Hanna King, Dick Wieand, Carlos Montalbo, Tom Degidon, Tony Di Falco, John Day, Ellen Clark, Art Evans, John Hostetter, Bill Houston",6/1/1979,10/2/2013,103,Warner Bros. Pictures,Fresh,88,24,Upright,83,4831,0,21,3
m/the_incredible_burt_wonderstone,The Incredible Burt Wonderstone,"Superstar magicians Burt Wonderstone (Steve Carell) and his partner, Anton Marvelton (Steve Buscemi), have reigned as kings of the Las Vegas strip for years. Their work rakes in millions of dollars, but the biggest illusion yet is their friendship, for -- now -- time and familiarity have bred contempt between them. When a street magician's increasing popularity threatens to knock them off their thrones, Burt and Anton recognize that they have to repair the relationship and salvage the act.","The Incredible Burt Wonderstone serves up some goofy laughs, but given its outrageous conceit, it's surprisingly safe and predictable.",PG-13,Comedy,Don Scardino,"Jason Reitman, Jonathan M. Goldstein, John Francis Daley","Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey, James Gandolfini, Alan Arkin, Jay Mohr, Michael Herbig, Mason Cook, Luke Vanek, Zachary Gordon, Richard Wolffe, Erin Burnett, Brad Garrett, David Copperfield, Fiona Hale, Sonya Eddy, Ron Ostrow, Joshua Chandler Erenberg, Ron Pearson, Robert Manning, Gillian Jacobs, Christina Gausas, Tate Hanyok, Charlie Hartsock, John Francis Daley, Freedom Bridgewater, Melissa Ordway, Vance DeGeneres, Murray Gershenz, John Rubano, Bryson Barrett, Forrest Wheeler, Kimia Sun, Kelly Sry, Augie Issac, Mark Engelhardt, Derek Graf, John Lewis, Daniel Spink, Chad Kultgen, Marceline Hugot, Leni Ito, Jonathan Goldstein, Tossaporn Banks, Jessica McClain, Chyna Chuu, Stan Knight",3/15/2013,12/15/2015,100,Warner Bros. Pictures,Rotten,38,194,Spilled,33,62931,47,74,121
m/the_incredible_mr_limpet_1964,The Incredible Mr. Limpet,"Aquatic life fanatic Henry Limpet (Don Knotts) falls into the sea and transforms into a fish, quickly becoming pals with a crab and developing a romantic bond with a fetching female fish. As a human, Henry was passed over for naval service. But now that he's a fish, he seeks out his friend Lt. George Stickel (Jack Weston). Finding him on a small boat in the Atlantic, Henry explains that he can alert sailors when enemy ships are close by, and soon he's helping America win World War II.",,G,"Animation, Comedy, Kids & Family",Arthur Lubin,"Jack Rose, Jameson Brewer, Joe di Mona, John C Rose","Don Knotts, Carole Cook, Jack Weston, Andrew Duggan, Larry Keating, Charles Meredith, Oscar Beregi, Oscar Beregi Jr., Paul H. Frees, Elizabeth MacRae",1/1/1964,1/23/2016,102,Warner Bros. Pictures,Rotten,40,10,Upright,60,7880,0,4,6
m/the_incredibly_true_adventure_of_two_girls_in_love,The Incredibly True Adventure of Two Girls in Love,"Randy Dean (Laurel Holloman), a boyish lesbian who works at a gas station, has trouble performing in high school and is treated badly by bigoted locals because of her sexual identity. She begins an unlikely friendship with one of her school's popular girls, the affluent Evie (Nicole Parker). But when their friendship blossoms into a romance, the two find themselves struggling with the intricacies and pitfalls of discovering love, and having to reveal their relationship to friends and family.",,R,"Art House & International, Comedy, Drama, Romance, Gay & Lesbian",Maria Maggenti,Maria Maggenti,"Laurel Holloman, Nicole Ari Parker, Kate Stafford, Nelson Rodriguez, Maggie Moore, Sabrina Artel, Toby Poser, Dale Dickey, Andrew Wright, Stephanie Berry, Babs Davy, John Elson, Katlin Tyler, Anna Padgett, Chelsea Cattouse, Lillian Kiesler, Maryette Charlton",6/16/1995,5/4/2004,94,WARNER BROTHERS PICTURES,Fresh,64,11,Upright,69,6464,4,7,4
m/the_intern,The Intern,"Starting a new job can be a difficult challenge, especially if you're already retired. Looking to get back into the game, 70-year-old widower Ben Whittaker (Robert De Niro) seizes the opportunity to become a senior intern at an online fashion site. Ben soon becomes popular with his younger co-workers, including Jules Ostin (Anne Hathaway), the boss and founder of the company. Whittaker's charm, wisdom and sense of humor help him develop a special bond and growing friendship with Jules.","The Intern doesn't do enough with its timely premise, but benefits from the unorthodox chemistry of its talented leads.",PG-13,Comedy,Nancy Meyers,Nancy Meyers,"Anne Hathaway, Robert De Niro, Rene Russo, Adam DeVine, Andrew Rannells, Christina Scherer, Drena De Niro, Anders Holm, Nat Wolff, Linda Lavin, Zack Pearlman, Celia Weston, Jojo Kushner, Jason Orley, Steve Vinovich, C.J. Wilson, Mary Kay Place, Erin Mackey, Christina Brucato, Wallis Currie-Wood, Molly Bernard, Paulina Singer, Annie Funke, Christine Evangelista, Julee Cerda, Peter Vack, Nikki Granatell, Liza Binkley, Eshan Bay, Caitlin Kinnunen, Tristan Griffin, Sydney Morton, Brandon Tyler Harris, Elena Shaddow, Liz Holtan, Claire Saunders, G. Keith Alexander, Susie Feldman, Mark D. Sikes, Max Von Essen, George Merrick, Casey Benjamin, Ruby Motz, Emma Angstadt, Eliud Kauffman, Jenny Fellner, Sean Kleier, Elliot Villar, Tiffany Chen, Nikki M. James, Mayumi Miguel, JoAnna Powell, Dan Castiglione, Edie Cowan",9/25/2015,12/22/2015,121,Warner Bros. Pictures,Fresh,60,194,Upright,73,45185,44,117,78
